,region,region name,year,symbol,label,unit,value,confidence
282,AT2,Sud Austria,2000,Q_PG,quantity applied on permanent grassland,Gg N,2.1255684953644933,Estimated
283,AT2,Sud Austria,2000,Q_PC,quantity applied on permanent crops,Gg N,0.7447832249727421,Estimated
284,AT2,Sud Austria,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,21.706,unprocessed
285,AT2,Sud Austria,2001,Q_AL,quantity applied on arable land,Gg N,19.685548205730782,Estimated
286,AT2,Sud Austria,2001,Q_PG,quantity applied on permanent grassland,Gg N,1.5560921882899534,Estimated
287,AT2,Sud Austria,2001,Q_PC,quantity applied on permanent crops,Gg N,0.46435960597926534,Estimated
288,AT2,Sud Austria,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,18.026,unprocessed
289,AT2,Sud Austria,2002,Q_AL,quantity applied on arable land,Gg N,16.395661729528523,Estimated
290,AT2,Sud Austria,2002,Q_PG,quantity applied on permanent grassland,Gg N,1.2838153821635687,Estimated
291,AT2,Sud Austria,2002,Q_PC,quantity applied on permanent crops,Gg N,0.34652288830791095,Estimated
292,AT2,Sud Austria,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,22.36,unprocessed
293,AT2,Sud Austria,2003,Q_AL,quantity applied on arable land,Gg N,20.372466273335746,Estimated
294,AT2,Sud Austria,2003,Q_PG,quantity applied on permanent grassland,Gg N,1.5823234781138278,Estimated
295,AT2,Sud Austria,2003,Q_PC,quantity applied on permanent crops,Gg N,0.4052102485504249,Estimated
296,AT2,Sud Austria,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,12.8,unprocessed
297,AT2,Sud Austria,2004,Q_AL,quantity applied on arable land,Gg N,11.668966293777231,Estimated
298,AT2,Sud Austria,2004,Q_PG,quantity applied on permanent grassland,Gg N,0.9050403129850935,Estimated
299,AT2,Sud Austria,2004,Q_PC,quantity applied on permanent crops,Gg N,0.22599339323767537,Estimated
300,AT2,Sud Austria,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,23.118,unprocessed
301,AT2,Sud Austria,2005,Q_AL,quantity applied on arable land,Gg N,21.06787966647647,Estimated
302,AT2,Sud Austria,2005,Q_PG,quantity applied on permanent grassland,Gg N,1.6345203784108717,Estimated
303,AT2,Sud Austria,2005,Q_PC,quantity applied on permanent crops,Gg N,0.4155999551126572,Estimated
304,AT2,Sud Austria,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,17.667,unprocessed
305,AT2,Sud Austria,2006,Q_AL,quantity applied on arable land,Gg N,16.097433134741376,Estimated
306,AT2,Sud Austria,2006,Q_PG,quantity applied on permanent grassland,Gg N,1.2495414119772357,Estimated
307,AT2,Sud Austria,2006,Q_PC,quantity applied on permanent crops,Gg N,0.32002545328138965,Estimated
308,AT2,Sud Austria,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,24.634,unprocessed
309,AT2,Sud Austria,2007,Q_AL,quantity applied on arable land,Gg N,22.45609563420395,Estimated
310,AT2,Sud Austria,2007,Q_PG,quantity applied on permanent grassland,Gg N,1.739587797196403,Estimated
311,AT2,Sud Austria,2007,Q_PC,quantity applied on permanent crops,Gg N,0.4383165685996463,Estimated
312,AT2,Sud Austria,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,21.776,unprocessed
313,AT2,Sud Austria,2008,Q_AL,quantity applied on arable land,Gg N,19.862898422773434,Estimated
314,AT2,Sud Austria,2008,Q_PG,quantity applied on permanent grassland,Gg N,1.5270787735099118,Estimated
315,AT2,Sud Austria,2008,Q_PC,quantity applied on permanent crops,Gg N,0.38602280371665393,Estimated
316,AT2,Sud Austria,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,15.421,unprocessed
317,AT2,Sud Austria,2009,Q_AL,quantity applied on arable land,Gg N,14.064343308217502,Estimated
318,AT2,Sud Austria,2009,Q_PG,quantity applied on permanent grassland,Gg N,1.0776558797396099,Estimated
319,AT2,Sud Austria,2009,Q_PC,quantity applied on permanent crops,Gg N,0.27900081204288724,Estimated
320,AT2,Sud Austria,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,21.101,unprocessed
321,AT2,Sud Austria,2010,Q_AL,quantity applied on arable land,Gg N,19.310937333970017,Estimated
322,AT2,Sud Austria,2010,Q_PG,quantity applied on permanent grassland,Gg N,1.4353360834773765,Estimated
323,AT2,Sud Austria,2010,Q_PC,quantity applied on permanent crops,Gg N,0.35472658255260364,Estimated
324,AT2,Sud Austria,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,24.787,unprocessed
325,AT2,Sud Austria,2011,Q_AL,quantity applied on arable land,Gg N,22.6874923023481,Estimated
326,AT2,Sud Austria,2011,Q_PG,quantity applied on permanent grassland,Gg N,1.6798454751533736,Estimated
327,AT2,Sud Austria,2011,Q_PC,quantity applied on permanent crops,Gg N,0.4196622224985232,Estimated
328,AT2,Sud Austria,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,35.514,unprocessed
329,AT2,Sud Austria,2012,Q_AL,quantity applied on arable land,Gg N,32.505104515857795,Estimated
330,AT2,Sud Austria,2012,Q_PG,quantity applied on permanent grassland,Gg N,2.4033320563135896,Estimated
331,AT2,Sud Austria,2012,Q_PC,quantity applied on permanent crops,Gg N,0.6055634278286189,Estimated
332,AT2,Sud Austria,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,26.947,unprocessed
333,AT2,Sud Austria,2013,Q_AL,quantity applied on arable land,Gg N,24.60546040319033,Estimated
334,AT2,Sud Austria,2013,Q_PG,quantity applied on permanent grassland,Gg N,1.826090569914064,Estimated
335,AT2,Sud Austria,2013,Q_PC,quantity applied on permanent crops,Gg N,0.5154490268956008,Estimated
336,AT2,Sud Austria,2014,Q,total quantity of synthetic N fertilizer applied,Gg N,36.651,unprocessed
337,AT2,Sud Austria,2014,Q_AL,quantity applied on arable land,Gg N,33.516926394728635,Estimated
338,AT2,Sud Austria,2014,Q_PG,quantity applied on permanent grassland,Gg N,2.4620897966833053,Estimated
339,AT2,Sud Austria,2014,Q_PC,quantity applied on permanent crops,Gg N,0.6719838085880604,Estimated
340,AT2,Sud Austria,2015,Q,total quantity of synthetic N fertilizer applied,Gg N,26.67118344128994,filled (a)
341,AT2,Sud Austria,2015,Q_AL,quantity applied on arable land,Gg N,24.40533171159768,Estimated
342,AT2,Sud Austria,2015,Q_PG,quantity applied on permanent grassland,Gg N,1.7919310866829823,Estimated
343,AT2,Sud Austria,2015,Q_PC,quantity applied on permanent crops,Gg N,0.4739206430092776,Estimated
344,AT2,Sud Austria,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,28.38072036087745,filled (a)
345,AT2,Sud Austria,2016,Q_AL,quantity applied on arable land,Gg N,25.960643135715493,Estimated
346,AT2,Sud Austria,2016,Q_PG,quantity applied on permanent grassland,Gg N,1.8921083634965603,Estimated
347,AT2,Sud Austria,2016,Q_PC,quantity applied on permanent crops,Gg N,0.5279688616653971,Estimated
348,AT2,Sud Austria,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,24.050022470907685,filled (a)
349,AT2,Sud Austria,2017,Q_AL,quantity applied on arable land,Gg N,21.976619297981195,Estimated
350,AT2,Sud Austria,2017,Q_PG,quantity applied on permanent grassland,Gg N,1.6150595789168862,Estimated
351,AT2,Sud Austria,2017,Q_PC,quantity applied on permanent crops,Gg N,0.4583435940096062,Estimated
352,AT2,Sud Austria,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,21.516133220549637,filled (a)
353,AT2,Sud Austria,2018,Q_AL,quantity applied on arable land,Gg N,19.658061041847215,Estimated
354,AT2,Sud Austria,2018,Q_PG,quantity applied on permanent grassland,Gg N,1.4417571046973876,Estimated
355,AT2,Sud Austria,2018,Q_PC,quantity applied on permanent crops,Gg N,0.4163150740050355,Estimated
356,AT2,Sud Austria,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,22.09995093381503,filled (a)
357,AT2,Sud Austria,2019,Q_AL,quantity applied on arable land,Gg N,20.207253905930617,Estimated
358,AT2,Sud Austria,2019,Q_PG,quantity applied on permanent grassland,Gg N,1.4751265584153388,Estimated
359,AT2,Sud Austria,2019,Q_PC,quantity applied on permanent crops,Gg N,0.4175704694690741,Estimated
360,AT3,West Austria,1990,Q,total quantity of synthetic N fertilizer applied,Gg N,36.8865944882871,filled (b)
361,AT3,West Austria,1990,Q_AL,quantity applied on arable land,Gg N,34.0252521140331,Estimated
362,AT3,West Austria,1990,Q_PG,quantity applied on permanent grassland,Gg N,2.6954453777722125,Estimated
363,AT3,West Austria,1990,Q_PC,quantity applied on permanent crops,Gg N,0.16589699648179237,Estimated
364,AT3,West Austria,1991,Q,total quantity of synthetic N fertilizer applied,Gg N,35.88084357003609,filled (b)
365,AT3,West Austria,1991,Q_AL,quantity applied on arable land,Gg N,33.107585280421624,Estimated
366,AT3,West Austria,1991,Q_PG,quantity applied on permanent grassland,Gg N,2.6132550055489596,Estimated
367,AT3,West Austria,1991,Q_PC,quantity applied on permanent crops,Gg N,0.1600032840655094,Estimated
368,AT3,West Austria,1992,Q,total quantity of synthetic N fertilizer applied,Gg N,33.706246990033904,filled (b)
369,AT3,West Austria,1992,Q_AL,quantity applied on arable land,Gg N,31.14614270958505,Estimated
370,AT3,West Austria,1992,Q_PG,quantity applied on permanent grassland,Gg N,2.4175296581203156,Estimated
371,AT3,West Austria,1992,Q_PC,quantity applied on permanent crops,Gg N,0.1425746223285378,Estimated
372,AT3,West Austria,1993,Q,total quantity of synthetic N fertilizer applied,Gg N,32.61894870003281,filled (b)
373,AT3,West Austria,1993,Q_AL,quantity applied on arable land,Gg N,30.16547803472497,Estimated
374,AT3,West Austria,1993,Q_PG,quantity applied on permanent grassland,Gg N,2.339918495056724,Estimated
375,AT3,West Austria,1993,Q_PC,quantity applied on permanent crops,Gg N,0.11355217025111365,Estimated
376,AT3,West Austria,1994,Q,total quantity of synthetic N fertilizer applied,Gg N,32.89077327253308,filled (b)
377,AT3,West Austria,1994,Q_AL,quantity applied on arable land,Gg N,30.406968208316528,Estimated
378,AT3,West Austria,1994,Q_PG,quantity applied on permanent grassland,Gg N,2.3674721892626964,Estimated
379,AT3,West Austria,1994,Q_PC,quantity applied on permanent crops,Gg N,0.11633287495385956,Estimated
380,AT3,West Austria,1995,Q,total quantity of synthetic N fertilizer applied,Gg N,33.978071562534176,filled (b)
381,AT3,West Austria,1995,Q_AL,quantity applied on arable land,Gg N,31.308053261930418,Estimated
382,AT3,West Austria,1995,Q_PG,quantity applied on permanent grassland,Gg N,2.492964279488568,Estimated
383,AT3,West Austria,1995,Q_PC,quantity applied on permanent crops,Gg N,0.17705402111519022,Estimated
384,AT3,West Austria,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,34.06206535543676,filled (b)
385,AT3,West Austria,1996,Q_AL,quantity applied on arable land,Gg N,31.35936783609418,Estimated
386,AT3,West Austria,1996,Q_PG,quantity applied on permanent grassland,Gg N,2.519354523841749,Estimated
387,AT3,West Austria,1996,Q_PC,quantity applied on permanent crops,Gg N,0.1833429955008314,Estimated
388,AT3,West Austria,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,35.83164332241354,filled (b)
389,AT3,West Austria,1997,Q_AL,quantity applied on arable land,Gg N,33.02228396049521,Estimated
390,AT3,West Austria,1997,Q_PG,quantity applied on permanent grassland,Gg N,2.6276284592452366,Estimated
391,AT3,West Austria,1997,Q_PC,quantity applied on permanent crops,Gg N,0.18173090267309608,Estimated
392,AT3,West Austria,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,34.667690502967375,filled (b)
393,AT3,West Austria,1998,Q_AL,quantity applied on arable land,Gg N,31.955143308117517,Estimated
394,AT3,West Austria,1998,Q_PG,quantity applied on permanent grassland,Gg N,2.537712214247393,Estimated
395,AT3,West Austria,1998,Q_PC,quantity applied on permanent crops,Gg N,0.1748349806024657,Estimated
396,AT3,West Austria,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,32.48086181720267,filled (b)
397,AT3,West Austria,1999,Q_AL,quantity applied on arable land,Gg N,29.92685664596569,Estimated
398,AT3,West Austria,1999,Q_PG,quantity applied on permanent grassland,Gg N,2.4021913205070375,Estimated
399,AT3,West Austria,1999,Q_PC,quantity applied on permanent crops,Gg N,0.15181385072994924,Estimated
400,AT3,West Austria,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,37.47074549459019,filled (a)
401,AT3,West Austria,2000,Q_AL,quantity applied on arable land,Gg N,34.53161652041889,Estimated
402,AT3,West Austria,2000,Q_PG,quantity applied on permanent grassland,Gg N,2.8061042558500557,Estimated
403,AT3,West Austria,2000,Q_PC,quantity applied on permanent crops,Gg N,0.13302471832124133,Estimated
404,AT3,West Austria,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,32.709,unprocessed
405,AT3,West Austria,2001,Q_AL,quantity applied on arable land,Gg N,30.17327138410323,Estimated
406,AT3,West Austria,2001,Q_PG,quantity applied on permanent grassland,Gg N,2.4443092199188245,Estimated
407,AT3,West Austria,2001,Q_PC,quantity applied on permanent crops,Gg N,0.09141939597794886,Estimated
408,AT3,West Austria,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,29.23,unprocessed
409,AT3,West Austria,2002,Q_AL,quantity applied on arable land,Gg N,26.976958930964752,Estimated
410,AT3,West Austria,2002,Q_PG,quantity applied on permanent grassland,Gg N,2.181713000560314,Estimated
411,AT3,West Austria,2002,Q_PC,quantity applied on permanent crops,Gg N,0.07132806847493393,Estimated
412,AT3,West Austria,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,29.353,unprocessed
413,AT3,West Austria,2003,Q_AL,quantity applied on arable land,Gg N,27.100847153772015,Estimated
414,AT3,West Austria,2003,Q_PG,quantity applied on permanent grassland,Gg N,2.1848827839934306,Estimated
415,AT3,West Austria,2003,Q_PC,quantity applied on permanent crops,Gg N,0.06727006223455506,Estimated
416,AT3,West Austria,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,22.75,unprocessed
417,AT3,West Austria,2004,Q_AL,quantity applied on arable land,Gg N,21.016957428177868,Estimated
418,AT3,West Austria,2004,Q_PG,quantity applied on permanent grassland,Gg N,1.6833104185566734,Estimated
419,AT3,West Austria,2004,Q_PC,quantity applied on permanent crops,Gg N,0.04973215326545956,Estimated
420,AT3,West Austria,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,26.829,unprocessed
421,AT3,West Austria,2005,Q_AL,quantity applied on arable land,Gg N,24.790638182986473,Estimated
422,AT3,West Austria,2005,Q_PG,quantity applied on permanent grassland,Gg N,1.9805843392323859,Estimated
423,AT3,West Austria,2005,Q_PC,quantity applied on permanent crops,Gg N,0.05777747778114111,Estimated
424,AT3,West Austria,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,24.976,unprocessed
425,AT3,West Austria,2006,Q_AL,quantity applied on arable land,Gg N,23.09153960044075,Estimated
426,AT3,West Austria,2006,Q_PG,quantity applied on permanent grassland,Gg N,1.83178783193469,Estimated
427,AT3,West Austria,2006,Q_PC,quantity applied on permanent crops,Gg N,0.052672567624559505,Estimated
428,AT3,West Austria,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,26.7,unprocessed
429,AT3,West Austria,2007,Q_AL,quantity applied on arable land,Gg N,24.696590244357555,Estimated
430,AT3,West Austria,2007,Q_PG,quantity applied on permanent grassland,Gg N,1.9484472504312675,Estimated
431,AT3,West Austria,2007,Q_PC,quantity applied on permanent crops,Gg N,0.05496250521117533,Estimated
432,AT3,West Austria,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,30.799,unprocessed
433,AT3,West Austria,2008,Q_AL,quantity applied on arable land,Gg N,28.50837870839734,Estimated
434,AT3,West Austria,2008,Q_PG,quantity applied on permanent grassland,Gg N,2.228673187332341,Estimated
435,AT3,West Austria,2008,Q_PC,quantity applied on permanent crops,Gg N,0.06194810427031692,Estimated
436,AT3,West Austria,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,30.502,unprocessed
437,AT3,West Austria,2009,Q_AL,quantity applied on arable land,Gg N,28.23724391572587,Estimated
438,AT3,West Austria,2009,Q_PG,quantity applied on permanent grassland,Gg N,2.2011934267992963,Estimated
439,AT3,West Austria,2009,Q_PC,quantity applied on permanent crops,Gg N,0.06356265747483189,Estimated
440,AT3,West Austria,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,28.139,unprocessed
441,AT3,West Austria,2010,Q_AL,quantity applied on arable land,Gg N,26.061346576081597,Estimated
442,AT3,West Austria,2010,Q_PG,quantity applied on permanent grassland,Gg N,2.017827619988148,Estimated
443,AT3,West Austria,2010,Q_PC,quantity applied on permanent crops,Gg N,0.05982580393025515,Estimated
444,AT3,West Austria,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,29.964,unprocessed
445,AT3,West Austria,2011,Q_AL,quantity applied on arable land,Gg N,27.761282871163782,Estimated
446,AT3,West Austria,2011,Q_PG,quantity applied on permanent grassland,Gg N,2.1390008639611895,Estimated
447,AT3,West Austria,2011,Q_PC,quantity applied on permanent crops,Gg N,0.06371626487502574,Estimated
448,AT3,West Austria,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,28.868,unprocessed
449,AT3,West Austria,2012,Q_AL,quantity applied on arable land,Gg N,26.749968820584044,Estimated
450,AT3,West Austria,2012,Q_PG,quantity applied on permanent grassland,Gg N,2.056140052668146,Estimated
451,AT3,West Austria,2012,Q_PC,quantity applied on permanent crops,Gg N,0.061891126747809895,Estimated
452,AT3,West Austria,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,29.196,unprocessed
453,AT3,West Austria,2013,Q_AL,quantity applied on arable land,Gg N,27.060998040869645,Estimated
454,AT3,West Austria,2013,Q_PG,quantity applied on permanent grassland,Gg N,2.064093958692683,Estimated
455,AT3,West Austria,2013,Q_PC,quantity applied on permanent crops,Gg N,0.07090800043767066,Estimated
